CNPJ_FUNDO;DENOM_SOCIAL;CLASSE
18216422000164;DIJON FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV INVESTIMENTO NO EXTERIOR;Multimercados
18302852000107;JACARÉ II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO IE;Multimercados
18206732000106;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO V8 - INVESTIMENTO NO EXTERIOR;Multimercados
17758784000114;ITAÚ PRIVATE PREV NTN-B 2024 RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Previdência
17898650000107;SHARP EQUITY VALUE INSTITUCIONAL FUNDO DE INVESTIMENTO DE AÇÕES;Ações
18086741000100;FUNDO DE INVESTIMENTO MULTIMERCADO PEDRA REDONDA INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
18139002000121;SOBERANO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17854980000192;SAGA CABAMA FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18289985000182;TB GLOBAL HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
17758849000121;ITAÚ FLEXPREV PREVITA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVES;Previdência
18093778000158;PRASS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18000683000142;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO JOHNSON ALM;Multimercados
18366002000164;AUSTRO MULTIPAR FUNDO DE INVESTIMENTO EM COTA DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
17998242000119;LOGOS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18041789000194;FUNDO DE INVESTIMENTO MEL MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18270870000146;FIQ DE FI MULTIMERCADO CRÉDITO PRIVADO APPOLO - INVESTIMENTO NO EXTERIOR;Multimercados
17344660000192;BNP PARIBAS VENETUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18222025000103;FIQ DE FI MULTIMERCADO CRÉDITO PRIVADO CINNAMON - INVESTIMENTO NO EXTERIOR;Multimercados
17947355000195;MONZA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17955351000159;SUDMADRID FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
17955328000164;DANESTO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18015619000135;BRASILPREV RT DB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVA;Previdência
17786636000103;PORTO SEGURO CONCENTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
18239849000188;VERDE AM ALL PRISMA FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18168449000129;GS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18289993000129;SPX NIMITZ ONE FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17955373000119;TI 3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17490597000100;PSR FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18248733000105;QUARTIER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;Ações
17913386000125;FUNDO DE INVESTIMENTO MULTIMERCADO GIDU INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
17321731000131;EDGE FE I FUNDO DE INVESTIMENTO DE AÇÕES;Ações
17759673000122;IMPERATOR MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FICFI;Multimercados
18308074000155;BLUE CAPITAL FUNDO DE INVESTIMENTO DE AÇÕES;Ações
17787314000189;ITAÚ PRIVATE PÁTRIA REAL ESTATE III FI MULTIMERCADO CREDITO PRIVADO;Multimercados
18391138000124;IBIUNA LONG SHORT STLS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17804718000133;SANTANDER FIC FI BANDEIRANTE RENDA FIXA REFERENCIADO DI;Renda Fixa
17759707000189;ITAÚ FLEXPREV LALU MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INV;Previdência
18289916000179;KOI EDMOND DE ROTHSCHILD EUROPE SYNERGY INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18078331000100;LETRA 3 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17999997000138;BRADESCO PRIVATE FDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO DIVIDENDOS PGBL/VGBL;Previdência
18205277000116;MANAGER APEX INFINITY 8 LONG BIASED FDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
18041841000102;IBIUNA PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18390994000165;PALUDI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17787294000146;ITAÚ PRIVATE PÁTRIA REAL ESTATE III FDO DE INV EM COTAS FDOS DE INV MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18041877000196;IBIUNA PREVIDÊNCIA ICATU FUNDOS DE INVESTIMENTO MULTIMERCADO;Previdência
17804072000194;SANTANDER PREV PB XXVI MULTIMERCADO CRÉDITO PRIVADO FIC FI;Previdência
17804040000199;SANTANDER PREV PB XXV MULT CRÉD PRIV FIC FI;Previdência
18302872000170;CSHG PREVIDENCIÁRIO DIRECIONAL ZURICH IMA-B RENDA FIXA FIC DE FUNDO DE INVESTIMENTO;Previdência
17103058000163;HB FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
17759743000142;METATRON CRÉDITO PRIVADO MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
18205313000141;FI EM COTAS DE FUNDOS DE INVESTIMENTO PB GREEN MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18214152000152;BB ICARO I AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
18221955000134;BB ICARO II MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CREDITO PRIVADO;Multimercados
18249225000141;BB SIMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;Multimercados
17758877000149;FUNDO DE INVESTIMENTO MULTIMERCADO KARELS CRÉDITO PRIVADO;Multimercados
17759717000114;AÇÕESOLEIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
17759749000110;ABBRACCIARE MULTIMERCADO CRÉDITO PRIVADO INV NO EXTERIOR FUNDO DE INV EM COTAS DE FUNDOS DE INV;Multimercados
18000043000132;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO SEBRAEPREV I CONSERVADOR;Multimercados
18000027000140;VINCI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO SEBRAEPREV I AGRESSIVO;Multimercados
18391171000154;GÁVEA MACRO DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18316573000194;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO KAPALUA - INVESTIMENTO NO EXTERIOR;Multimercados
18316637000157;O3 PRIVATE EQUITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18068503000164;EUREKA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
18391163000108;APOENA MACRO DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;Multimercados
18369649000140;COPO DE LEITE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18316633000179;WHOOP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18299160000149;RGSL FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18000070000105;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO EXCELLENCE;Previdência
18207093000195;ALX 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS MULTIMERCADO CRÉDITO PRIVADO;Multimercados
17435331000157;CITIPREVI ATHENA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;Multimercados
17787515000186;ITAÚ PRIVATE PÁTRIA REAL ESTATE II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
17759071000175;ITAÚ FOF MASTER LONG BIAS II FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18525591000186;BRASILPREV RT BRANRE FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;Previdência
18369750000109;KOLOWI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17787909000134;PORTO SEGURO SELECTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
17490613000157;GRAVATA CELPOS CD FI MULTIMERCADO;Multimercados
17517686000195;OLINDA CELPOS BD FUNDO DE INVESTIMENTO  MULTIMERCADO CREDITO PRIVADO;Multimercados
18369682000170;IBIUNA LONG SHORT BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18316792000173;FMHE FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;Ações
18368537000174;VIC S LIQUIDEZ FIC FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18570652000127;RI-FM01 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18576635000105;BRASILPREV RT ZBPREV FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;Previdência
18249239000165;BB RENDA FIXA LP INFLAÇÃO IMA-B 5 PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI;Renda Fixa
17804837000196;SANTANDER FIC FI EXCLUSIVO FUNCIONÁRIOS RENDA FIXA REFERENCIADO DI;Renda Fixa
18570676000186;RI-FM02 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDTIO PRIVADO  INVESTIMENTO NO EXTERIOR;Multimercados
18570703000110;RI-FM03 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17804938000167;PB LUZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;Multimercados
18558694000142;CTM ESTRATEGIA FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18307768000178;NKN FUNDO DE INVESTIMENTO DE AÇÕES;Ações
17759357000150;SEBRAE PREVIDÊNCIA CONSERVADOR MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENT;Multimercados
17667192000197;BERGSON FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18341171000140;3G RADAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES 1080;Ações
18323970000193;M SQUARE GLOBAL EQUITY MANAGERS INSTITUCIONAL FIC DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
18298120000182;JMG FUNDO DE INVESTIMENTO DE AÇÕES - INVESTIMENTO NO EXTERIOR;Ações
18559913000108;BNP PARIBAS VERNEUIL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18295384000182;3G RADAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES 60;Ações
18307549000199;BB CPSEC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;Renda Fixa
18298237000166;FIC DE FI MULTIMERCADO CRÉDITO PRIVADO SOLAIA - INVESTIMENTO NO EXTERIOR;Multimercados
18480735000125;CANVAS ENDURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17490605000100;LIBERTY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18302940000109;CSHG ZURICH ATIVO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO - CRÉDITO PRIVADO;Previdência
18059356000166;GERAÇÃO FUTURO PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Previdência
18422211000188;VERDEAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
18422231000159;VERDE AM EHB FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18298411000170;TI KAPITALO ZETA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17138364000135;SANTANDER FI PREV II RENDA FIXA;Previdência
17138466000150;SANTANDER FUNDO DE INVESTIMENTO ANS II RENDA FIXA CREDITO PRIVADO;Renda Fixa
17423287000165;FUNDO DE INVESTIMENTO MULTIMERCADO TANNAT;Multimercados
18000082000130;BRADESCO FDO INVEST EM COTAS DE FDO DE INVEST MULTIMERCADO CRÉD PRIV PERPETUIDADE SOS MATA ATLÂNTICA;Multimercados
18525673000120;CSHG JIVE ETR FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17665992000179;ARARIPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17676648000185;MAMPITUBA FI EM COTAS DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
18281442000119;FUNDO DE INVESTIMENTO MULTIMERCADO SANTA CRISTINA INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
18520884000170;FHV - FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17804952000160;SANTANDER FUNDO DE INVESTIMENTO PREV CONSERVADOR RENDA FIXA;Previdência
18646996000172;BRASILPREV RT PREMIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Previdência
18298864000105;KOI EDMOND DE ROTHSCHILD EUROPE SYNERGY INVEST NO EXTERIOR FI EM COTAS DE FI EM AÇÕES;Ações
18069614000195;MCA FI MULTIMERCADO CREDITO PRIVADO IE;Multimercados
18489905000132;RAPPORT INVESTIMENTO NO EXTERIOR FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18422272000145;ABSOLUTE VERTEX CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18422264000107;ABSOLUTE HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18630010000176;BRASILPREV RT CLÁSSICO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Previdência
18630011000110;BRASILPREV RT CLÁSSICO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Previdência
18422250000185;MAURITIUS FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18422241000194;CSHG PURANGAW FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18391324000163;ÁQUILA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
18488532000185;PACIFICO RV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;Ações
18602063000183;PACIFICO RV MASTER FUNDO DE INVESTIMENTO DE AÇÕES;Ações
16987508000165;PRUMO AÇÕES FUNDO DE INVESTIMENTO DE AÇÕES;Ações
18585301000190;ATMP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;Ações
18507745000107;SPX NIMITZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18364675000185;TREK MIRINGUAVA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
18674152000135;UNIO I FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18577307000115;ICATU SEG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EMPRESARIAL RENDA FIXA;Previdência
18543768000177;ICATU SEG FIC DE FI EMPRESARIAL COMPOSTO 49 MULTIMERCADO;Previdência
17063655000101;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE MINSK;Multimercados
17998233000128;STARTOURS FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;Ações
17898668000109;AQUILA 6 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
18489908000176;GROWLER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17759811000173;BARÃO CRÉDITO PRIVADO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
16938231000180;SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA SELETO LONGO PRAZO;Renda Fixa
18489909000110;SPXR FIC DE FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18489912000134;PROWLER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;Ações
18347309000118;QUATÁ MULTISETORIAL FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18265408000150;TF FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
10141951000134;CSHG RAMOT FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;Ações
18154041000106;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO ATHENA;Multimercados
17804792000150;SANTANDER FI GLOBAL EQUITIES MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
17735225000199;KEY BISCAYNE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18715625000103;FUNDO DE INVESTIMENTO MULTIMERCADO EXCLUSIVO IMAPAR;Multimercados
18602061000194;BTG PACTUAL ACCESS KKR NORTH AMERICA XI FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
18525753000186;OCCAM LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO;Ações
18525868000170;OCCAM LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Ações
17735253000106;BBP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18347243000166;CELOS CLARITAS VALOR FUNDO DE INVESTIMENTO DE AÇÕES;Ações
18386802000147;BNP PARIBAS CAPITAL PROTEGIDO IX FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18537473000198;AREZZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;Multimercados
18600016000109;SANTANDER PREV PB PITANGA MULT CRÉD PRIV FIC FI;Previdência
18599971000165;SANTANDER FIC FI PREV PB VOKIN MONTBLANC MULTIMERCADO CREDITO PRIVADO;Previdência
18490127000100;VIC PAINEIRAS HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
17804757000130;SANTANDER FIC FI GLOBAL MULTIMERCADO;Multimercados
18138857000138;ITAÚ MULTIMERCADO ESTRATÉGIA S&P500® US FUNDO DE INVESTIMENTO;Multimercados
17759799000105;ITAÚ AÇÕES ESTRATÉGIA S&P500® FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Ações
18270783000199;BB AÇÕES ALOCAÇÃO FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18635495000190;AVLFM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18611538000106;ALRD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18368524000103;DINO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18154771000107;CAPRI MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
14492379000109;VOTORANTIM INTERMEDIARY RISK FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
18138886000108;ITAÚ MULTIMERCADO S&P500® USD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
18158796000170;TI VRH FUNDO DE INVESTIMENTO MULTIMERCADO;Ações
18498848000158;MACAÚVA FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18644532000127;CSHG RAUL FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18368511000126;IBIZA FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV INVESTIMENTO NO EXTERIOR;Multimercados
17138338000107;SANTANDER FI PREV SELEÇÃO TOP AÇÕES;Previdência
17858510000105;KOI LEGACY CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18783169000120;AMJD FUNDO DE INVESTIMENTO EM AÇÕES;Ações
18079425000101;BRADESCO FDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RUARI II;Multimercados
18316558000146;BRASIL PLURAL CRÉDITO CORPORATIVO II FI EM COTAS DE FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;Multimercados
17329735000166;BNP PARIBAS CENTURIA FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;Multimercados
17329742000168;BNP PARIBAS MERAKI FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;Multimercados
15715251000120;BNP PARIBAS NAUTILUS FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;Multimercados
18168491000140;PESCADOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;Multimercados
18507736000116;HYDRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
18488610000141;RGB FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
18611532000120;OCEANA SUSTENTABILIDADE SOCIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Ações
18611600000151;RPS TOTAL RETURN MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
18800010000177;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BREEZE INVESTIMENTO NO EXTERIOR;Multimercados
18138892000157;BÁLTICO PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
18602384000188;APOENA RE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
17329746000146;ZURICH BNPP ZV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;Previdência
18762865000150;NOVUS CAPITAL MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS;Multimercados
18534967000119;AZ QUEST ICATU MULTI PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Previdência
18543654000127;BORDEAUX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
17667232000109;AQUILA 21 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
10551370000170;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA GIRO MPE RENDA FIXA REF DI LP;Renda Fixa
18839093000108;BRASILPREV RT LEKA FIC FI MULTIMERCADO CRÉDITO PRIVADO;Previdência
18806057000148;MGA FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
18800130000174;VIC GLOBAL RV FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;Ações
18428556000149;BB GAIA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Renda Fixa
18347361000174;VPA FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
